consumer_gbif_key,consumer_rank,consumer_name,interaction_type,resource_name,resource_gbif_key,resource_rank,reference,remark
3464398,SPECIES,Chaetosphaeria ciliata,eats,Resource_SOM,R3,KINGDOM,,
2594455,SPECIES,Cheilymenia stercorea,eats,Resource_SOM,R3,KINGDOM,Funguild,
2538825,GENUS,Chromosera,eats,Resource_SOM,R3,KINGDOM,,
8225326,SPECIES,Condylostoma terricola,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7455377,SPECIES,Craterocolla cerasi,eats,Resource_SOM,R3,KINGDOM,,
7966900,SPECIES,Cyphellophora sessilis,eats,Resource_SOM,R3,KINGDOM,,
2555962,GENUS,Cystobasidium,parasiteOf,Resource_SOM,R3,KINGDOM,The Rasputin Effect: When Commensals and Symbionts Become Parasitic,
2592471,GENUS,Dictyosporium,eats,Resource_SOM,R3,KINGDOM,,
2518442,GENUS,Dioszegia,eats,Resource_SOM,R3,KINGDOM,,
5237438,SPECIES,Dioszegia crocea,eats,Resource_SOM,R3,KINGDOM,,
361,CLASS,Diplopoda,eats,Resource_SOM,R3,KINGDOM,,
240,KINGDOM,Diplura,eats,Resource_SOM,R3,KINGDOM,,
2559290,SPECIES,Dissophora decumbens,eats,Resource_SOM,R3,KINGDOM,,
3565,FAMILY,Enchytraeidae,eats,Resource_SOM,R3,KINGDOM,,
2627185,GENUS,Endochytrium,eats,Resource_SOM,R3,KINGDOM,,
9659532,SPECIES,Filobasidium stepposum,eats,Resource_SOM,R3,KINGDOM,,
2554333,SPECIES,Geastrum saccatum,eats,Resource_SOM,R3,KINGDOM,,
2558209,GENUS,Gongronella,eats,Resource_SOM,R3,KINGDOM,,
2558212,SPECIES,Gongronella butleri,eats,Resource_SOM,R3,KINGDOM,,
8367055,SPECIES,Gonostomum affine,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2558227,SPECIES,Halteromyces radiatus,eats,Resource_SOM,R3,KINGDOM,,
9744773,SPECIES,Hodophilus hymenocephalus,eats,Resource_SOM,R3,KINGDOM,,
7933468,SPECIES,Holosticha adami,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7406837,SPECIES,Holosticha manca,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7832910,SPECIES,Holosticha muscicola,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7861564,SPECIES,Holosticha sylvatica,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7922505,SPECIES,Holostichides chardezi,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7997569,SPECIES,Holostichides terricola,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
3481158,SPECIES,Holwaya mucida,eats,Resource_SOM,R3,KINGDOM,,
2586813,GENUS,Hyalorbilia,eats,Resource_SOM,R3,KINGDOM,,
2523318,GENUS,Hygrocybe,eats,Resource_SOM,R3,KINGDOM,,
8369786,SPECIES,Hygrocybe reidii,eats,Resource_SOM,R3,KINGDOM,,
2582306,SPECIES,Hymenoscyphus repandus,eats,Resource_SOM,R3,KINGDOM,,
2584918,SPECIES,Hyphodiscus hymeniophilus,eats,Resource_SOM,R3,KINGDOM,,
2518830,SPECIES,Hyphodontia rimosissima,eats,Resource_SOM,R3,KINGDOM,,
2595140,SPECIES,Iodophanus carneus,eats,Resource_SOM,R3,KINGDOM,Funguild,
2518115,GENUS,Itersonilia,eats,Resource_SOM,R3,KINGDOM,Funguild,
2518117,SPECIES,Itersonilia perplexans,eats,Resource_SOM,R3,KINGDOM,Funguild,
7642388,SPECIES,Kalometopia duplicata,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2559068,SPECIES,Kuzuhaea moniliformis,eats,Resource_SOM,R3,KINGDOM,,
7670289,SPECIES,Maryna umbrellata,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2593986,SPECIES,Melastiza contorta,eats,Resource_SOM,R3,KINGDOM,,
7550194,SPECIES,Metopus es,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2558228,GENUS,Mortierella,eats,Resource_SOM,R3,KINGDOM,,
9467085,GENUS,Mucor,eats,Resource_SOM,R3,KINGDOM,,
2555295,SPECIES,Multiclavula mucida,eats,Resource_SOM,R3,KINGDOM,,
2513009,GENUS,Orbilia,eats,Resource_SOM,R3,KINGDOM,,
4653212,FAMILY,Oribatida,eats,Resource_SOM,R3,KINGDOM,,
7892382,SPECIES,Orthoamphisiella franzi,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7885156,SPECIES,Oxytricha proximata,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2524401,GENUS,Panaeolus,eats,Resource_SOM,R3,KINGDOM,Funguild,
2564469,SPECIES,Panorbis viscosus,eats,Resource_SOM,R3,KINGDOM,,
7461602,SPECIES,Paraholosticha lichenicola,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
8038938,SPECIES,Pattersoniella vitiphila,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
9623011,GENUS,Penicillium,eats,Resource_SOM,R3,KINGDOM,,
2523664,SPECIES,Peniophorella praetermissa,eats,Resource_SOM,R3,KINGDOM,,
7739586,SPECIES,Phacodinium metchnicoffi,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2579070,GENUS,Phaeosphaeria,eats,Resource_SOM,R3,KINGDOM,,
2534205,SPECIES,Pholiota squarrosa,eats,Resource_SOM,R3,KINGDOM,,
2559052,SPECIES,Piptocephalis graefenhanii,eats,Resource_SOM,R3,KINGDOM,,
5241275,SPECIES,Pluteus petasatus,eats,Resource_SOM,R3,KINGDOM,,
7641695,SPECIES,Pluteus phlebophorus,eats,Resource_SOM,R3,KINGDOM,,
2531688,GENUS,Porpoloma,eats,Resource_SOM,R3,KINGDOM,,
6587163,GENUS,Preussia,eats,Resource_SOM,R3,KINGDOM,,
2557854,SPECIES,Proceropycnis pinicola,eats,Resource_SOM,R3,KINGDOM,,
8334060,SPECIES,Pseudouroleptus buitkampi,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
5953400,GENUS,Psora,eats,Resource_SOM,R3,KINGDOM,,
2540688,SPECIES,Pterula echo,eats,Resource_SOM,R3,KINGDOM,,
2588233,GENUS,Pyrenochaeta,eats,Resource_SOM,R3,KINGDOM,,
3442060,SPECIES,Pyxidiophora arvernensis,eats,Resource_SOM,R3,KINGDOM,,
2540225,SPECIES,Ramariopsis kunzei,eats,Resource_SOM,R3,KINGDOM,,
3385303,SPECIES,Rhizophlyctis harderi,eats,Resource_SOM,R3,KINGDOM,,
2627419,SPECIES,Rhizophlyctis rosea,eats,Resource_SOM,R3,KINGDOM,,
2627132,GENUS,Rhizophydium,eats,Resource_SOM,R3,KINGDOM,,
2627487,SPECIES,Rhizophydium patellarium,eats,Resource_SOM,R3,KINGDOM,,
2599166,SPECIES,Saccharomyces cerevisiae,eats,Resource_SOM,R3,KINGDOM,,
2595488,SPECIES,Saccobolus dilutellus,eats,Resource_SOM,R3,KINGDOM,Funguild,
5840,FAMILY,Scarabaeidae,eats,Resource_SOM,R3,KINGDOM,,
9375673,GENUS,Sclerostagonospora,eats,Resource_SOM,R3,KINGDOM,,
2552607,GENUS,Scytinostroma,eats,Resource_SOM,R3,KINGDOM,,
5249473,SPECIES,Sphaerobolus stellatus,eats,Resource_SOM,R3,KINGDOM,,
2627401,GENUS,Spizellomyces,eats,Resource_SOM,R3,KINGDOM,,
2518166,GENUS,Sporobolomyces,eats,Resource_SOM,R3,KINGDOM,,
5258938,SPECIES,Stephensia shanorii,eats,Resource_SOM,R3,KINGDOM,,
2553044,SPECIES,Stereum ostrea,eats,Resource_SOM,R3,KINGDOM,,
2561637,SPECIES,Stilbocrea macrostoma,eats,Resource_SOM,R3,KINGDOM,,
2559079,SPECIES,Syncephalis depressa,eats,Resource_SOM,R3,KINGDOM,,
2559082,SPECIES,Syncephalis fuscata,eats,Resource_SOM,R3,KINGDOM,,
2598197,GENUS,Talaromyces,eats,Resource_SOM,R3,KINGDOM,,
2595518,SPECIES,Thecotheus holmskjoldii,eats,Resource_SOM,R3,KINGDOM,Funguild,
1446543,GENUS,Tipula,eats,Resource_SOM,R3,KINGDOM,,
7439614,SPECIES,Tricoronella pulchra,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2613773,SPECIES,Tubeufia helicomyces,eats,Resource_SOM,R3,KINGDOM,,
8045570,SPECIES,Uroleptus humicola,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
8058518,SPECIES,Urosoma macrostoma,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
7351754C1,SPECIES,Vorticella astyliformis,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2599451,GENUS,Yarrowia,eats,Resource_SOM,R3,KINGDOM,,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Solanaceae,7717,FAMILY,GLoBi,the first 15 families in terms of listed interactions
1162125,GENUS,Agriotes,eats,Solanaceae,7717,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
8011702,GENUS,Athous,eats,Solanaceae,7717,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
5262297,SPECIES,Phoma herbarum,parasiteOf,Solanum lycopersicum,2930137,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Solanum lycopersicum,2930137,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Solanum melongena,2930617,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Solanum tuberosum,2930262,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Sonchus oleraceus,8228544,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Sorghum arundinaceum,4108497,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Sorghum arundinaceum,4108497,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Sorghum bicolor,2705181,SPECIES,https://www.cabi.org/isc/datasheet/53366,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Sorghum verticilliflorum,4105531,SPECIES,FungalDataBase,
8229102,CLASS,Colpodea,eats,Euglyphida,9797892,ORDER,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Euglyphida,9797892,ORDER,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Euglyphida,9797892,ORDER,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Euglyphida,9797892,ORDER,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Euglyphida,9797892,ORDER,,pred2 assoc au substrat
2130185,SPECIES,Tetranychus urticae,parasiteOf,Stachys arvensis,2927229,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Stachys palustris,2927245,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Stachytarpheta dichotoma,2925448,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Stachytarpheta jamaicensis,2925463,SPECIES,FungalDataBase,
4080,FAMILY,Geophilidae,eats,Staphylinidae,7854,FAMILY,0.1111/oik.04885,
5540,FAMILY,Lithobiidae,eats,Staphylinidae,7854,FAMILY,0.1111/oik.04885,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Stellaria,3085667,GENUS,FungalDataBase,
8229102,CLASS,Colpodea,eats,Stemonitidae,4920982C1,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Stemonitidae,4920982C1,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Stemonitidae,4920982C1,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Stemonitidae,4920982C1,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Stemonitidae,4920982C1,FAMILY,,pred2 assoc au substrat
7589559,CLASS,Litostomatea,eats,Stephanoecidae,8157265,FAMILY,,pred2 assoc au substrat
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Streptophyta,36C1,PHYLUM,GLoBi,the first 15 families in terms of listed interactions
3194385,GENUS,Chlamydomyxa,eats,Synechococcus,3216715,GENUS,https://www.arcella.nl/chlamydomyxa-labyrinthuloides,
5262297,SPECIES,Phoma herbarum,parasiteOf,Tagetes erecta,3088488,SPECIES,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Taraxacum,8322495,GENUS,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Taraxacum,8322495,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Taraxacum officinale,5394163,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Terminalia catappa,3189394,SPECIES,https://www.cabi.org/isc/datasheet/53366,
8229102,CLASS,Colpodea,eats,Thaumatomastigidae,4378164,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Thaumatomastigidae,4378164,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Thaumatomastigidae,4378164,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Thaumatomastigidae,4378164,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Thaumatomastigidae,4378164,FAMILY,,pred2 assoc au substrat
5262297,SPECIES,Phoma herbarum,parasiteOf,Thuja,2684168,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Tilia cordata,3152047,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2513144,GENUS,Protomyces,parasiteOf,Torilis neglecta,3632589,SPECIES,FungalDataBase,
3202934,GENUS,Aphanomyces,parasiteOf,Trifolium,2973363,GENUS,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Trifolium,2973363,GENUS,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Trifolium,2973363,GENUS,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Trifolium vestitum,5359181,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Trifolium incarnatum,5359378,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Trifolium pratense,8324121,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Trifolium repens,5358748,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5249953,SPECIES,Waitea circinata,parasiteOf,Trifolium subterraneum,5359330,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Trifolium vesiculosum,5359334,SPECIES,https://www.cabi.org/isc/datasheet/53366,
8229102,CLASS,Colpodea,eats,Trinematidae,3235224,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Trinematidae,3235224,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Trinematidae,3235224,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Trinematidae,3235224,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Trinematidae,3235224,FAMILY,,pred2 assoc au substrat
5433907,SPECIES,Pythium rostratifingens,parasiteOf,Triticum,2706388,GENUS,http://www.westerdijkinstitute.nl/publications/1050/045-New%20species%20of%20Pythium%20and%20Phytophthora.pdf,
5262297,SPECIES,Phoma herbarum,parasiteOf,Triticum aestivum,7795888,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Triticum aestivum,7795888,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Triticum spelta,2706402,SPECIES,FungalDataBase,
7652,FAMILY,Chthoniidae,eats,Trombidiformes,543,ORDER,,
4080,FAMILY,Geophilidae,eats,Trombidiformes,543,ORDER,0.1111/oik.04885,
5540,FAMILY,Lithobiidae,eats,Trombidiformes,543,ORDER,0.1111/oik.04885,
1247492,GENUS,Notiophilus,eats,Trombidiformes,543,ORDER,betsi,
5262297,SPECIES,Phoma herbarum,parasiteOf,Urtica,3250959,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Urtica dioica,7960979,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Verbena,2925470,GENUS,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Veronica,3172047,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Vetiveria zizanioides,2705233,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Vicia,2974751,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vicia faba,2974832,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vicia sativa,2975014,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vigna angularis,2982508,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vigna radiata,2982380,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vigna unguiculata,2982583,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Viola odorata,5331181,SPECIES,https://www.cabi.org/isc/datasheet/53366,
1198599,GENUS,Barynotus,eats,Violaceae,6631,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Vitis vinifera,5372392,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Withania somnifera,2928840,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Zantedeschia aethiopica,2868827,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Zea mays,5290052,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Zea mays,5290052,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Zea mays,5290052,SPECIES,https://www.cabi.org/isc/datasheet/53366,
7842856,GENUS,Amplimerlinius,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2282747,GENUS,Aporcelaimellus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,
9572544,GENUS,Basiria,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
2284001,GENUS,Boleodorus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
2518208,GENUS,Cladosporium,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2283952,GENUS,Ditylenchus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,
4405791,GENUS,Ecumenicus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
2284094,GENUS,Helicotylenchus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2283969,GENUS,Heterodera,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2282727,GENUS,Longidorus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
8005155,GENUS,Meloidogyne,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
9003932,GENUS,Merlinius,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2282644,GENUS,Mesodorylaimus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
4405846,GENUS,Neopsilenchus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
7235427,GENUS,Paratylenchus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
4556321,SPECIES,Pratylenchoides ritteri,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2284120,GENUS,Pratylenchus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2282603,GENUS,Prodorylaimus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
2282607,GENUS,Pungentus,eats,Tracheophyta,7707728,PHYLUM,NEMAGuild,PMCID: PMC2619405
4281844,GENUS,Rotylenchulus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
4281839,GENUS,Tylenchus,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2282732,GENUS,Xiphinema,parasiteOf,Tracheophyta,7707728,PHYLUM,NEMAGuild,
2283761,GENUS,Acrobeles,eats,Archaea,2,KINGDOM,NEMAGuild,
2283754,GENUS,Acrobeloides,eats,Archaea,2,KINGDOM,NEMAGuild,
2282770,GENUS,Alaimus,eats,Archaea,2,KINGDOM,NEMAGuild,
2282756,GENUS,Amphidelus,eats,Archaea,2,KINGDOM,NEMAGuild,
2283334,GENUS,Bastiania,eats,Archaea,2,KINGDOM,NEMAGuild,
2283209,GENUS,Cephalobus,eats,Archaea,2,KINGDOM,NEMAGuild,
5188658,GENUS,Diplogasteroides,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
4405791,GENUS,Ecumenicus,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283772,GENUS,Eucephalobus,eats,Archaea,2,KINGDOM,NEMAGuild,
4348568,GENUS,Eumonhystera,eats,Archaea,2,KINGDOM,NEMAGuild,
9619850,GENUS,Isolaimium,eats,Archaea,2,KINGDOM,NEMAGuild,
2282644,GENUS,Mesodorylaimus,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283674,GENUS,Mesorhabditis,eats,Archaea,2,KINGDOM,NEMAGuild,
4555808,GENUS,Metateratocephalus,eats,Archaea,2,KINGDOM,NEMAGuild,
2281434,GENUS,Odontolaimus,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283711,GENUS,Panagrolaimus,eats,Archaea,2,KINGDOM,NEMAGuild,
2283075,GENUS,Plectus,eats,Archaea,2,KINGDOM,NEMAGuild,
2279885,GENUS,Prismatolaimus,eats,Archaea,2,KINGDOM,NEMAGuild,
2280381,GENUS,Prodesmodora,eats,Archaea,2,KINGDOM,NEMAGuild,
2282603,GENUS,Prodorylaimus,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
2282607,GENUS,Pungentus,eats,Archaea,2,KINGDOM,NEMAGuild,PMCID: PMC2619405
2279676,GENUS,Rhabditis,eats,Archaea,2,KINGDOM,NEMAGuild,
2283127,GENUS,Rhabdolaimus,eats,Archaea,2,KINGDOM,NEMAGuild,
2283040,GENUS,Teratocephalus,eats,Archaea,2,KINGDOM,NEMAGuild,
2283761,GENUS,Acrobeles,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283754,GENUS,Acrobeloides,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282770,GENUS,Alaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282756,GENUS,Amphidelus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282747,GENUS,Aporcelaimellus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283334,GENUS,Bastiania,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283209,GENUS,Cephalobus,eats,Bacteria,3,KINGDOM,NEMAGuild,
5188658,GENUS,Diplogasteroides,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
4405791,GENUS,Ecumenicus,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283772,GENUS,Eucephalobus,eats,Bacteria,3,KINGDOM,NEMAGuild,
4348568,GENUS,Eumonhystera,eats,Bacteria,3,KINGDOM,NEMAGuild,
9619850,GENUS,Isolaimium,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282644,GENUS,Mesodorylaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283674,GENUS,Mesorhabditis,eats,Bacteria,3,KINGDOM,NEMAGuild,
4555808,GENUS,Metateratocephalus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2281434,GENUS,Odontolaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283711,GENUS,Panagrolaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283075,GENUS,Plectus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2279885,GENUS,Prismatolaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2280381,GENUS,Prodesmodora,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282603,GENUS,Prodorylaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
2282607,GENUS,Pungentus,eats,Bacteria,3,KINGDOM,NEMAGuild,PMCID: PMC2619405
2279676,GENUS,Rhabditis,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283127,GENUS,Rhabdolaimus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2283040,GENUS,Teratocephalus,eats,Bacteria,3,KINGDOM,NEMAGuild,
2282747,GENUS,Aporcelaimellus,eats,Chlorophyta,36,PHYLUM,NEMAGuild,
4405791,GENUS,Ecumenicus,eats,Chlorophyta,36,PHYLUM,NEMAGuild,PMCID: PMC2619405
2282644,GENUS,Mesodorylaimus,eats,Chlorophyta,36,PHYLUM,NEMAGuild,PMCID: PMC2619405
2282603,GENUS,Prodorylaimus,eats,Chlorophyta,36,PHYLUM,NEMAGuild,PMCID: PMC2619405
2282607,GENUS,Pungentus,eats,Chlorophyta,36,PHYLUM,NEMAGuild,PMCID: PMC2619405
2282576,GENUS,Anatonchus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2282747,GENUS,Aporcelaimellus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2283346,GENUS,Clarkus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2282615,GENUS,Discolaimus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
7350999,GENUS,Nygolaimus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2281434,GENUS,Odontolaimus,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2284356,GENUS,Seinura,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2281488,GENUS,Tripyla,eats,Chromista,4,KINGDOM,NEMAGuild,PMCID: PMC2619405
2282576,GENUS,Anatonchus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2282747,GENUS,Aporcelaimellus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2283346,GENUS,Clarkus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2282615,GENUS,Discolaimus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
4405791,GENUS,Ecumenicus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2282644,GENUS,Mesodorylaimus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
7350999,GENUS,Nygolaimus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2282603,GENUS,Prodorylaimus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
2282607,GENUS,Pungentus,eats,Enchytraeidae,3565,FAMILY,NEMAGuild,PMCID: PMC2619405
